"animal_id","species","sex","litter_size","mother_father_same","age","month_born"
"6573","Ring-tailed lemur",NA,1,NA,0.0301369863013699,3
"6574","Ring-tailed lemur","M",2,NA,24.786301369863,3
"6575","Ring-tailed lemur","F",2,NA,NA,3
"6576","Ring-tailed lemur","F",1,NA,NA,3
"6577","Blue-eyed black lemur","M",1,1,0,3
"6578","Ring-tailed lemur","F",1,NA,NA,3
"6579","Ring-tailed lemur","F",1,NA,NA,3
"658","Fat-tailed dwarf lemur","M",3,1,NA,7
"6580","Crowned lemur",NA,1,1,0,4
"6581","Red-fronted brown lemur","F",2,NA,NA,4
"6582","Red-fronted brown lemur","F",2,NA,NA,4
"6583","Coquerel's sifaka","M",1,1,20.6,4
"6584","Blue-eyed black lemur","F",1,1,0,4
"6585","Mongoose lemur","F",1,1,0.126027397260274,4
"6586","Collared brown lemur","M",1,1,NA,4
"6587","Mongoose lemur","F",1,1,0.00273972602739726,4
"6588","Mongoose lemur","F",1,1,0.0657534246575342,4
"6589","Red-bellied lemur","F",1,1,0,4
"659","Fat-tailed dwarf lemur","M",3,1,23.2712328767123,7
"6590","Red ruffed lemur","M",2,1,NA,4
"6591","Red ruffed lemur","M",2,1,NA,4
"6592","Red ruffed lemur","M",2,1,NA,5
"6593","Red ruffed lemur","M",2,1,5.89041095890411,5
"6594","Ring-tailed lemur","M",1,NA,NA,5
"6595","Crowned lemur","F",2,1,0.0328767123287671,5
"6596","Crowned lemur","M",2,1,0.0410958904109589,5
"6597","Crowned lemur","M",1,1,NA,5
"6598","Ring-tailed lemur","M",1,NA,5.43287671232877,5
"6599","Crowned lemur","M",1,1,0.0438356164383562,5
"660","Fat-tailed dwarf lemur","F",3,1,1.23287671232877,7
"6600","Crowned lemur","M",2,1,0.0328767123287671,5
"6601","Crowned lemur","F",2,1,23.7178082191781,5
"6603","Red-bellied lemur","F",1,1,21.8082191780822,6
"6604","Aye-aye","M",1,1,22.4054794520548,6
"6605","Black-and-white ruffed lemur","M",1,NA,0.964383561643836,5
"6606","Mongoose lemur","F",1,1,NA,6
"6607","Aye-aye","F",1,1,NA,8
"6608","Coquerel's sifaka","M",1,1,15.786301369863,9
"6609","Mongoose lemur","F",NA,NA,NA,6
"661","Fat-tailed dwarf lemur","M",1,1,0,7
"6610","Coquerel's sifaka","M",1,1,13.3369863013699,12
"6611","Coquerel's sifaka","M",1,1,0,12
"6612","Red-fronted brown lemur","F",1,NA,NA,2
"6613","Red-fronted brown lemur","M",1,NA,0,2
"6614","Blue-eyed black lemur","M",1,1,2.3972602739726,3
"6615","Red-fronted brown lemur","M",1,NA,NA,3
"6616","Ring-tailed lemur","M",1,NA,22.2465753424658,3
"6617","Blue-eyed black lemur","F",1,1,NA,3
"6618","Red-fronted brown lemur","F",1,NA,NA,3
"6619","Ring-tailed lemur","F",1,NA,0,3
"662","Fat-tailed dwarf lemur","M",2,NA,2.16986301369863,8
"6620","Ring-tailed lemur","M",2,NA,0.0383561643835616,3
"6621","Ring-tailed lemur","M",2,NA,1.03287671232877,3
"6622","Ring-tailed lemur","M",1,NA,NA,3
"6623","Ring-tailed lemur","F",1,NA,NA,3
"6624","Red-fronted brown lemur","F",1,NA,NA,3
"6625","Coquerel's sifaka","M",1,1,0.0657534246575342,3
"6626","Blue-eyed black lemur","M",1,1,8.62739726027397,4
"6627","Blue-eyed black lemur","M",1,1,17.1753424657534,4
"6628","Coquerel's sifaka","F",1,1,0.208219178082192,4
"6629","Red-bellied lemur","F",1,1,20.2054794520548,4
"663","Fat-tailed dwarf lemur","M",2,NA,0.526027397260274,8
"6630","Mongoose lemur","F",1,1,22.4684931506849,4
"6631","Red-bellied lemur","M",1,1,0,4
"6632","Ring-tailed lemur","F",1,NA,0.00821917808219178,4
"6633","Red ruffed lemur","F",1,1,NA,4
"6634","Crowned lemur","F",2,1,NA,4
"6635","Crowned lemur","M",2,1,0.00821917808219178,4
"6636","Mongoose lemur",NA,NA,1,0.00547945205479452,4
"6637","Ring-tailed lemur",NA,1,NA,0.0575342465753425,5
"6638","Crowned lemur","M",1,1,19.9780821917808,5
"6639","Crowned lemur","M",1,1,19.0986301369863,5
"664","Fat-tailed dwarf lemur","M",2,1,0,6
"6640","Ring-tailed lemur","M",1,NA,0.172602739726027,5
"6641","Crowned lemur","F",1,1,0.742465753424657,5
"6642","Ring-tailed lemur","F",1,NA,NA,5
"6643","Black-and-white ruffed lemur","F",1,NA,0.463013698630137,5
"6644","Mongoose lemur","M",1,1,NA,5
"6645","Mongoose lemur","F",1,1,19.5178082191781,5
"6646","Mongoose lemur","F",NA,1,20.9835616438356,5
"6647","Ring-tailed lemur","M",2,NA,NA,6
"6648","Ring-tailed lemur","F",2,NA,1.87123287671233,6
"6649","Aye-aye","F",1,1,0.010958904109589,10
"665","Fat-tailed dwarf lemur","F",2,1,0.00273972602739726,6
"6650","Coquerel's sifaka","M",1,1,NA,12
"6651","Coquerel's sifaka",NA,1,1,0.00821917808219178,1
"6652","Coquerel's sifaka","F",1,1,0.00547945205479452,1
"6653","Coquerel's sifaka","M",1,1,0.136986301369863,2
"6654","Blue-eyed black lemur","F",1,1,0.00547945205479452,3
"6655","Blue-eyed black lemur","M",1,1,19.0383561643836,3
"6656","Ring-tailed lemur","F",1,NA,NA,3
"6657","Blue-eyed black lemur","F",1,1,17.7808219178082,3
"6658","Ring-tailed lemur",NA,1,NA,0.00821917808219178,3
"6659","Ring-tailed lemur","M",1,NA,7.46301369863014,3
"666","Fat-tailed dwarf lemur","M",2,1,13.4794520547945,7
"6660","Ring-tailed lemur",NA,1,NA,0.00273972602739726,3
"6661","Ring-tailed lemur",NA,1,NA,0.0164383561643836,3
"6662","Red-bellied lemur","M",1,1,0.0438356164383562,3
"6663","Red-fronted brown lemur","M",1,NA,NA,3
"6664","Ring-tailed lemur","M",1,NA,NA,3
"6665","Ring-tailed lemur","M",1,NA,10.641095890411,3
"6666","Red-fronted brown lemur","F",1,NA,NA,3
"6667","Coquerel's sifaka","M",1,1,0.33972602739726,3
"6668","Ring-tailed lemur",NA,2,NA,0.00273972602739726,3
"6669","Ring-tailed lemur",NA,2,NA,0.00273972602739726,3
"667","Fat-tailed dwarf lemur","M",2,1,7.9945205479452,7
"6670","Ring-tailed lemur",NA,1,NA,0.0328767123287671,3
"6671","Black-and-white ruffed lemur",NA,2,NA,0.0821917808219178,4
"6672","Red-fronted brown lemur","F",1,NA,0,4
"6673","Black-and-white ruffed lemur","M",1,NA,2.21369863013699,4
"6674","Aye-aye","F",1,1,NA,4
"6675","Mongoose lemur","M",1,1,NA,4
"6676","Mongoose lemur","M",1,1,NA,4
"6677","Red-bellied lemur","M",1,1,0.0986301369863014,4
"6678","Crowned lemur","M",2,1,0.0712328767123288,4
"6679","Crowned lemur","M",2,1,0.0821917808219178,4
"668","Fat-tailed dwarf lemur","M",3,1,13.5890410958904,7
"6680","Crowned lemur","M",2,1,11.2082191780822,5
"6681","Crowned lemur","F",2,1,NA,5
"6682","Black-and-white ruffed lemur",NA,2,NA,0.0821917808219178,4
"6683","Red ruffed lemur","M",3,1,0,5
"6684","Red ruffed lemur","M",3,1,NA,5
"6685","Red ruffed lemur","F",3,1,21.4575342465753,5
"6686","Mongoose lemur","F",1,1,16.6630136986301,5
"6687","Ring-tailed lemur","F",1,NA,1.22191780821918,5
"6688","Ring-tailed lemur","M",1,NA,6.2958904109589,5
"6689","Red-bellied lemur","M",NA,1,10.7972602739726,6
"669","Fat-tailed dwarf lemur","F",3,1,0.0986301369863014,7
"6690","Coquerel's sifaka","F",1,1,12.6219178082192,12
"6691","Mongoose lemur","F",NA,1,2.04109589041096,4
"6692","Coquerel's sifaka","F",1,1,8.44383561643836,12
"6693","Mongoose lemur","F",NA,1,NA,6
"6694","Black-and-white ruffed lemur","F",NA,NA,22.2383561643836,4
"6695","Coquerel's sifaka","M",1,1,0,2
"6696","Coquerel's sifaka","F",1,1,1.38356164383562,2
"6697","Blue-eyed black lemur","M",1,1,0.00273972602739726,3
"6698","Blue-eyed black lemur","M",1,1,NA,3
"6699","Blue-eyed black lemur","M",1,1,16.2027397260274,3
"670","Fat-tailed dwarf lemur",NA,3,1,0,7
"6700","Mongoose lemur","F",1,1,NA,3
"6701","Blue-eyed black lemur","F",1,1,NA,3
"6702","Blue-eyed black lemur","F",1,1,NA,3
"6704","Ring-tailed lemur","F",2,NA,17.7534246575342,4
"6705","Ring-tailed lemur","M",2,NA,18.7123287671233,4
"6706","Ring-tailed lemur","M",2,NA,NA,4
"6707","Ring-tailed lemur","F",2,NA,0.273972602739726,4
"6708","Ring-tailed lemur","F",1,NA,13.2328767123288,4
"6709","Ring-tailed lemur","F",1,NA,NA,4
"671","Fat-tailed dwarf lemur","M",2,NA,14.2575342465753,8
"6710","Ring-tailed lemur","M",1,NA,NA,4
"6711","Ring-tailed lemur","F",1,NA,NA,4
"6712","Ring-tailed lemur","M",1,NA,0,4
"6713","Mongoose lemur","M",1,1,NA,4
"6714","Red-bellied lemur","M",1,1,0,5
"6715","Red-bellied lemur","M",1,1,0.29041095890411,5
"6716","Mongoose lemur","M",NA,1,NA,5
"6717","Mongoose lemur","M",1,1,19.7890410958904,6
"6718","Coquerel's sifaka","F",NA,1,0.00821917808219178,11
"6719","Black-and-white ruffed lemur","F",NA,NA,10.4054794520548,5
"672","Fat-tailed dwarf lemur","F",2,NA,NA,8
"6720","Black-and-white ruffed lemur","M",NA,NA,11.9479452054795,5
"6721","Aye-aye","F",1,1,NA,1
"6722","Mongoose lemur","F",NA,1,NA,6
"6723","Coquerel's sifaka","F",1,1,6.4,1
"6724","Coquerel's sifaka","M",1,1,1.43013698630137,2
"6725","Aye-aye","M",1,1,10.7698630136986,2
"6726","Mongoose lemur","M",NA,1,NA,4
"6727","Coquerel's sifaka","F",1,1,19.2602739726027,2
"6728","Coquerel's sifaka","F",1,1,0.0219178082191781,2
"673","Fat-tailed dwarf lemur","M",1,1,0.243835616438356,8
"6730","Crowned lemur","M",NA,1,19.8246575342466,4
"6731","Mongoose lemur","M",NA,1,8.6,4
"6732","Black-and-white ruffed lemur","F",NA,NA,NA,5
"6733","Black-and-white ruffed lemur","F",NA,NA,9.51232876712329,5
"6734","Red ruffed lemur","F",NA,NA,NA,4
"6735","Red ruffed lemur","M",NA,NA,NA,4
"6736","Black-and-white ruffed lemur","F",1,1,0,6
"6737","Aye-aye","M",1,1,NA,6
"6738","Coquerel's sifaka","F",NA,1,0.00547945205479452,6
"6739","Black-and-white ruffed lemur","M",NA,NA,25.4493150684931,4
"674","Fat-tailed dwarf lemur","M",NA,1,17.8876712328767,7
"6740","Red ruffed lemur","F",NA,1,15.5369863013699,6
"6741","Coquerel's sifaka","M",1,1,NA,12
"6742","Mongoose lemur","F",NA,1,NA,5
"6743","Coquerel's sifaka","F",1,1,19.6821917808219,2
"6744","Coquerel's sifaka","F",1,1,NA,2
"6745","Blue-eyed black lemur","M",NA,1,NA,3
"6746","Blue-eyed black lemur","F",NA,1,1.01369863013699,4
"6747","Coquerel's sifaka","M",1,1,15.6328767123288,2
"6748","Blue-eyed black lemur","F",NA,1,4.93698630136986,3
"6749","Blue-eyed black lemur","M",1,1,0,4
"675","Fat-tailed dwarf lemur","M",NA,1,4.68493150684932,7
"6750","Black-and-white ruffed lemur","M",1,1,NA,5
"6751","Red ruffed lemur","M",2,1,NA,5
"6752","Red ruffed lemur","M",2,1,18.613698630137,5
"6753","Red-bellied lemur","M",1,1,0,6
"6754","Blue-eyed black lemur","M",NA,1,NA,4
"6755","Red-bellied lemur","F",1,1,0,10
"6756","Coquerel's sifaka","M",NA,1,2.63561643835616,12
"6757","Coquerel's sifaka","M",1,1,11.7068493150685,2
"6758","Coquerel's sifaka","F",1,1,16.9260273972603,2
"6759","Coquerel's sifaka","M",1,1,4.40821917808219,2
"676","Fat-tailed dwarf lemur","F",NA,1,18.641095890411,5
"6760","Ring-tailed lemur","M",2,1,0.0684931506849315,3
"6761","Ring-tailed lemur","F",2,1,18.8246575342466,3
"6762","Blue-eyed black lemur","M",1,1,NA,3
"6763","Ring-tailed lemur","F",1,1,4.52054794520548,3
"6764","Ring-tailed lemur","M",2,1,13.5232876712329,3
"6765","Ring-tailed lemur","F",2,1,6.05479452054795,3
"6766","Black-and-white ruffed lemur","M",2,1,NA,5
"6767","Black-and-white ruffed lemur","M",2,1,NA,5
"6768","Blue-eyed black lemur","M",NA,1,4.08767123287671,9
"6769","Red ruffed lemur","F",NA,NA,17.8794520547945,6
"677","Fat-tailed dwarf lemur","M",2,1,0,4
"6770","Coquerel's sifaka","F",NA,1,NA,12
"6771","Aye-aye","M",1,1,0.0136986301369863,12
"6772","Aye-aye","M",1,1,NA,1
"6773","Crowned lemur","M",NA,1,NA,4
"6774","Coquerel's sifaka","M",1,1,10.2630136986301,2
"6775","Crowned lemur","F",NA,1,8.34246575342466,3
"6776","Blue-eyed black lemur","M",1,1,NA,3
"6777","Coquerel's sifaka","F",1,1,NA,3
"6778","Blue-eyed black lemur","M",1,1,0.00273972602739726,3
"6779","Red ruffed lemur","F",NA,NA,NA,3
"678","Fat-tailed dwarf lemur","F",2,1,11.3945205479452,4
"6780","Coquerel's sifaka","M",1,1,2.26849315068493,5
"6781","Red ruffed lemur",NA,2,1,0.00273972602739726,5
"6782","Red ruffed lemur",NA,2,1,0.00273972602739726,5
"6783","Blue-eyed black lemur","M",NA,1,NA,5
"6784","Red ruffed lemur","F",NA,1,NA,3
"6785","Red ruffed lemur","M",NA,1,8.2,3
"6786","Aye-aye","F",1,1,NA,7
"6787","Aye-aye","F",1,1,NA,9
"6788","Aye-aye","M",1,1,13.2438356164384,10
"6789","Coquerel's sifaka","M",NA,1,NA,12
"679","Fat-tailed dwarf lemur","F",4,1,0,7
"6790","Coquerel's sifaka","M",1,1,9.50684931506849,12
"6791","Blue-eyed black lemur","M",NA,1,NA,1
"6792","Coquerel's sifaka","F",NA,1,0.00547945205479452,2
"6793","Blue-eyed black lemur","F",1,1,3.84657534246575,3
"6794","Coquerel's sifaka","F",1,1,0.00821917808219178,3
"6795","Ring-tailed lemur","M",2,1,NA,3
"6796","Ring-tailed lemur","F",2,1,NA,3
"6797","Coquerel's sifaka","M",1,1,NA,4
"6798","Collared brown lemur","F",2,1,0.00273972602739726,4
"6799","Collared brown lemur","F",2,1,0,4
"680","Fat-tailed dwarf lemur","M",4,1,0,7
"6800","Crowned lemur","F",NA,NA,NA,4
"6801","Mongoose lemur","M",NA,1,5.44657534246575,4
"6802","Red ruffed lemur","F",1,1,NA,5
"6803","Coquerel's sifaka","F",NA,1,NA,12
"6804","Coquerel's sifaka","M",1,1,8.49041095890411,1
"6805","Coquerel's sifaka","F",NA,1,0.00273972602739726,2
"6806","Coquerel's sifaka","M",1,1,2.21643835616438,2
"6807","Coquerel's sifaka","M",1,1,9.74520547945206,3
"6808","Ring-tailed lemur","F",1,1,1.60821917808219,3
"6809","Blue-eyed black lemur","F",1,1,0,3
"681","Fat-tailed dwarf lemur",NA,4,1,0.00273972602739726,7
"6810","Blue-eyed black lemur","M",NA,1,0.449315068493151,3
"6811","Ring-tailed lemur","M",2,1,NA,4
"6812","Ring-tailed lemur","M",2,1,4.28767123287671,4
"6813","Mongoose lemur","F",NA,1,NA,5
"6814","Red ruffed lemur","F",NA,1,13.3424657534247,4
"6815","Black-and-white ruffed lemur","M",NA,NA,NA,6
"6816","Black-and-white ruffed lemur","M",NA,NA,NA,6
"6817","Black-and-white ruffed lemur","M",NA,NA,NA,6
"6818","Black-and-white ruffed lemur","M",NA,NA,0.413698630136986,6
"6819","Coquerel's sifaka","M",NA,1,15.1342465753425,8
"682","Fat-tailed dwarf lemur",NA,4,1,0.00273972602739726,7
"6820","Aye-aye","F",1,1,12.5150684931507,9
"6821","Aye-aye","F",1,1,NA,10
"6822","Blue-eyed black lemur","M",NA,1,11.5643835616438,6
"6823","Coquerel's sifaka","M",1,1,5.50958904109589,1
"6824","Coquerel's sifaka","M",NA,1,0,1
"6825","Coquerel's sifaka","F",1,1,3.29315068493151,2
"6826","Crowned lemur","M",NA,1,NA,11
"6827","Coquerel's sifaka","M",1,1,NA,2
"6828","Coquerel's sifaka","F",1,1,NA,2
"6829","Blue-eyed black lemur","F",1,1,1.21369863013699,3
"683","Fat-tailed dwarf lemur","F",3,1,NA,7
"6830","Ring-tailed lemur","F",2,1,7.76712328767123,3
"6831","Ring-tailed lemur","F",2,1,NA,3
"6832","Ring-tailed lemur","F",1,1,NA,3
"6833","Collared brown lemur","M",1,1,0,3
"6834","Ring-tailed lemur",NA,2,1,0.0136986301369863,3
"6835","Ring-tailed lemur","M",2,1,NA,3
"6836","Ring-tailed lemur","M",1,1,0.0219178082191781,4
"6837","Ring-tailed lemur","M",1,1,NA,5
"6838","Red ruffed lemur","F",2,1,NA,5
"6839","Red ruffed lemur","F",2,1,NA,5
"684","Fat-tailed dwarf lemur","F",3,1,21.8739726027397,7
"6840","Coquerel's sifaka","M",NA,1,0.835616438356164,7
"6841","Coquerel's sifaka","M",NA,1,NA,8
"6842","Aye-aye","F",1,1,NA,9
"6843","Coquerel's sifaka","M",1,1,11.3890410958904,1
"6844","Coquerel's sifaka","F",1,1,0.276712328767123,1
"6845","Coquerel's sifaka","M",NA,1,1.55342465753425,2
"6846","Ring-tailed lemur","M",NA,NA,15.4301369863014,4
"6847","Ring-tailed lemur","M",NA,NA,NA,7
"6848","Ring-tailed lemur","M",NA,NA,11.5424657534247,3
"6849","Ring-tailed lemur","M",NA,NA,NA,5
"685","Fat-tailed dwarf lemur","F",3,1,16.7698630136986,7
"6850","Coquerel's sifaka","F",1,1,2.69315068493151,2
"6851","Aye-aye","M",1,1,NA,2
"6852","Collared brown lemur","F",NA,1,2.94520547945205,6
"6853","Blue-eyed black lemur","F",1,1,0.00273972602739726,3
"6854","Ring-tailed lemur","F",2,1,NA,3
"6855","Ring-tailed lemur","M",2,1,NA,3
"6856","Ring-tailed lemur","F",1,1,NA,3
"6857","Ring-tailed lemur","F",1,1,NA,3
"6858","Blue-eyed black lemur",NA,NA,1,0,4
"6859","Red ruffed lemur","M",NA,1,NA,4
"686","Fat-tailed dwarf lemur",NA,1,1,0.00821917808219178,7
"6860","Coquerel's sifaka","M",NA,1,NA,4
"6861","Ring-tailed lemur","F",1,1,NA,4
"6862","Ring-tailed lemur","M",NA,NA,32.7287671232877,5
"6863","Ring-tailed lemur","F",NA,NA,NA,3
"6864","Ring-tailed lemur","F",1,1,NA,6
"6865","Ring-tailed lemur","F",1,1,1.98356164383562,6
"6866","Aye-aye","F",1,1,11.1479452054795,9
"6867","Coquerel's sifaka","M",NA,1,0.010958904109589,3
"6868","Red ruffed lemur","F",NA,NA,NA,6
"6869","Red ruffed lemur","M",NA,NA,NA,6
"687","Fat-tailed dwarf lemur","F",4,1,25.1753424657534,8
"6870","Aye-aye","F",1,1,NA,12
"6871","Coquerel's sifaka","M",1,1,0,1
"6872","Coquerel's sifaka","F",1,1,0.397260273972603,2
"6873","Coquerel's sifaka","F",NA,1,NA,2
"6874","Coquerel's sifaka",NA,NA,1,0,2
"6875","Coquerel's sifaka","M",NA,1,0.53972602739726,2
"6876","Ring-tailed lemur","F",1,1,NA,4
"6877","Ring-tailed lemur","M",1,1,NA,4
"6878","Ring-tailed lemur","F",1,1,NA,4
"6879","Ring-tailed lemur","F",2,1,0.0328767123287671,5
"688","Fat-tailed dwarf lemur","F",4,1,10.8876712328767,8
"6880","Ring-tailed lemur","M",2,1,NA,5
"6881","Blue-eyed black lemur","M",NA,1,NA,3
"6882","Coquerel's sifaka","M",1,1,NA,1
"6883","Coquerel's sifaka","M",NA,1,7.58904109589041,1
"6884","Coquerel's sifaka","F",1,1,NA,1
"6885","Coquerel's sifaka","F",1,1,NA,2
"6886","Ring-tailed lemur","F",2,1,NA,3
"6887","Ring-tailed lemur","F",2,1,NA,3
"6888","Ring-tailed lemur",NA,2,1,0,3
"6889","Ring-tailed lemur",NA,2,1,0,3
"689","Fat-tailed dwarf lemur","F",4,1,18.5561643835616,8
"6890","Blue-eyed black lemur","F",1,1,0,3
"6891","Coquerel's sifaka","M",NA,1,0.00821917808219178,12
"6892","Ring-tailed lemur","F",1,1,NA,4
"6893","Ring-tailed lemur","F",1,1,0.789041095890411,4
"6894","Ring-tailed lemur","M",1,1,NA,5
"6895","Red ruffed lemur","M",2,1,NA,7
"6896","Red ruffed lemur","M",2,1,NA,7
"6897","Coquerel's sifaka","F",NA,1,NA,8
"6898","Aye-aye","F",1,1,NA,8
"6899","Collared brown lemur","M",NA,1,NA,7
"690","Fat-tailed dwarf lemur","M",4,1,18.8602739726027,8
"6900","Coquerel's sifaka","F",1,1,NA,12
"6901","Coquerel's sifaka","M",1,1,NA,1
"6902","Collared brown lemur","F",NA,1,NA,3
"6903","Coquerel's sifaka","M",1,1,NA,1
"6904","Coquerel's sifaka","M",NA,1,8.55342465753425,2
"6905","Coquerel's sifaka","F",1,1,0,3
"6906","Blue-eyed black lemur","M",1,1,0,3
"6907","Mongoose lemur","F",NA,1,NA,6
"6908","Coquerel's sifaka","F",NA,1,0.10958904109589,4
"6909","Ring-tailed lemur","F",2,1,NA,5
"691","Fat-tailed dwarf lemur",NA,1,1,0,10
"6910","Ring-tailed lemur","F",2,1,NA,5
"6911","Red ruffed lemur","M",3,1,NA,5
"6912","Red ruffed lemur","F",3,1,NA,5
"6913","Red ruffed lemur","F",3,1,NA,5
"6914","Aye-aye","M",NA,1,NA,6
"6915","Aye-aye","M",1,1,7.8054794520548,7
"6916","Black-and-white ruffed lemur","M",NA,NA,NA,4
"6917","Black-and-white ruffed lemur","F",NA,NA,NA,4
"6918","Black-and-white ruffed lemur","F",NA,NA,17.1534246575342,4
"6919","Aye-aye","M",NA,1,0,10
"692","Fat-tailed dwarf lemur","M",2,1,0.00821917808219178,5
"6920","Coquerel's sifaka","M",1,1,6.51506849315069,12
"6921","Coquerel's sifaka","M",NA,1,6.43013698630137,1
"6922","Coquerel's sifaka","F",1,1,NA,2
"693","Fat-tailed dwarf lemur","M",2,1,0.010958904109589,5
"6933","Coquerel's sifaka","M",NA,1,5.65205479452055,2
"6934","Coquerel's sifaka","M",NA,1,2.37808219178082,2
"6935","Coquerel's sifaka","F",NA,1,0.471232876712329,2
"6936","Ring-tailed lemur","F",2,1,NA,3
"6937","Ring-tailed lemur","M",2,1,NA,3
"6938","Ring-tailed lemur","F",1,1,0.0547945205479452,3
"6939","Blue-eyed black lemur","M",2,1,NA,3
"694","Fat-tailed dwarf lemur",NA,2,1,0,6
"6940","Blue-eyed black lemur","M",2,1,NA,3
"6941","Aye-aye","M",1,1,7.56712328767123,4
"6942","Mongoose lemur","F",1,1,0,4
"6943","Aye-aye","M",NA,1,NA,4
"6944","Coquerel's sifaka","F",NA,1,0,3
"6945","Red ruffed lemur","F",3,1,NA,4
"6946","Red ruffed lemur","F",3,1,NA,4
"6947","Red ruffed lemur","M",3,1,NA,4
"6948","Red ruffed lemur","M",NA,NA,6.50684931506849,4
"6949","Red ruffed lemur","M",NA,NA,NA,4
"695","Fat-tailed dwarf lemur","M",2,1,0,6
"6950","Black-and-white ruffed lemur","M",3,1,NA,5
"6951","Black-and-white ruffed lemur","M",3,1,NA,5
"6952","Black-and-white ruffed lemur","M",3,1,0,5
"6953","Ring-tailed lemur","M",2,1,0.0958904109589041,7
"6954","Ring-tailed lemur","M",2,1,NA,7
"6955","Ring-tailed lemur","M",NA,NA,NA,3
"6956","Ring-tailed lemur","F",NA,NA,NA,3
"6957","Ring-tailed lemur","F",NA,NA,NA,7
"6958","Aye-aye","F",NA,1,6.95068493150685,9
"6959","Coquerel's sifaka","M",1,1,NA,12
"696","Fat-tailed dwarf lemur","F",3,1,0,6
"6960","Coquerel's sifaka","M",NA,1,3.78356164383562,12
"6961","Coquerel's sifaka","F",1,1,7.6027397260274,12
"6962","Coquerel's sifaka","M",NA,1,8.92054794520548,12
"6963","Coquerel's sifaka","M",1,1,0,2
"6964","Coquerel's sifaka","M",1,1,7.51506849315069,2
"6965","Red ruffed lemur","F",NA,NA,NA,5
"6966","Coquerel's sifaka","M",NA,1,1.47671232876712,1
"6967","Ring-tailed lemur","F",2,1,NA,3
"6968","Ring-tailed lemur","F",2,1,NA,3
"6969","Blue-eyed black lemur","M",2,1,NA,3
"697","Fat-tailed dwarf lemur","F",3,1,0,6
"6970","Blue-eyed black lemur","F",2,1,NA,3
"6971","Ring-tailed lemur","F",1,1,NA,3
"6972","Mongoose lemur","F",1,1,NA,4
"6973","Ring-tailed lemur","M",1,1,NA,4
"6974","Ring-tailed lemur","M",1,1,NA,5
"6975","Aye-aye","M",1,1,NA,5
"6976","Black-and-white ruffed lemur","M",1,1,NA,5
"6977","Red ruffed lemur","M",NA,NA,NA,5
"6978","Red ruffed lemur","F",NA,NA,NA,5
"6979","Crowned lemur","F",1,1,NA,7
"698","Fat-tailed dwarf lemur",NA,3,1,0,6
"6980","Aye-aye","M",NA,1,NA,7
"6981","Aye-aye","F",1,1,NA,9
"6982","Coquerel's sifaka","F",1,1,1.48493150684931,1
"6983","Coquerel's sifaka","F",1,1,NA,1
"6984","Coquerel's sifaka","M",NA,1,0.712328767123288,2
"6985","Coquerel's sifaka","F",NA,1,NA,2
"6986","Coquerel's sifaka","F",NA,1,7.81917808219178,1
"6987","Coquerel's sifaka","F",1,1,NA,2
"6988","Ring-tailed lemur","F",2,1,NA,3
"6989","Ring-tailed lemur","F",2,1,NA,3
"699","Fat-tailed dwarf lemur","F",2,1,0.00273972602739726,7
"6990","Ring-tailed lemur","F",1,1,NA,3
"6991","Mongoose lemur","F",1,1,NA,4
"6992","Black-and-white ruffed lemur","M",1,1,0,4
"6993","Blue-eyed black lemur","F",1,1,NA,4
"6994","Red ruffed lemur","F",2,1,NA,5
"6995","Red ruffed lemur","F",2,1,NA,5
"6996","Ring-tailed lemur","F",2,1,NA,5
"6997","Ring-tailed lemur","M",2,1,NA,5
"6998","Red ruffed lemur","F",2,1,0,5
"6999","Red ruffed lemur","M",2,1,0,5
"7000","Gray mouse lemur",NA,3,1,0.010958904109589,9
"7001","Gray mouse lemur","F",3,1,9.85479452054794,8
"7002","Gray mouse lemur","M",3,1,6.26575342465753,8
"7003","Gray mouse lemur","M",3,1,14.5561643835616,8
"7004","Gray mouse lemur","M",NA,1,0.00273972602739726,8
"7005","Gray mouse lemur","M",NA,1,0.00273972602739726,8
"7006","Gray mouse lemur","M",2,1,12.3424657534247,6
"7007","Gray mouse lemur","M",2,1,11.2794520547945,6
"7008","Gray mouse lemur",NA,2,1,0,7
"7009","Gray mouse lemur",NA,2,1,0,7
"7010","Gray mouse lemur",NA,4,1,0,7
"7011","Gray mouse lemur","F",4,1,8.04931506849315,7
"7012","Gray mouse lemur","F",4,1,6.43287671232877,7
"7013","Gray mouse lemur","F",4,1,10.3013698630137,7
"7014","Gray mouse lemur","F",2,1,NA,NA
"7015","Gray mouse lemur","M",2,1,NA,NA
"7016","Gray mouse lemur","M",NA,1,13.8109589041096,2
"7017","Gray mouse lemur","M",NA,NA,11.8739726027397,6
"7018","Gray mouse lemur","F",NA,NA,7.77534246575342,6
"7019","Gray mouse lemur","M",NA,NA,11.8958904109589,7
"7020","Gray mouse lemur","F",NA,NA,10.1753424657534,8
"7021","Gray mouse lemur","M",NA,NA,11.2438356164384,7
"7022","Gray mouse lemur","F",NA,NA,9.14520547945206,8
"7023","Gray mouse lemur","F",NA,NA,9.1041095890411,10
"7024","Gray mouse lemur","M",NA,NA,10.1890410958904,7
"7025","Gray mouse lemur","M",NA,NA,10.7698630136986,7
"7026","Gray mouse lemur","F",NA,NA,10.3397260273973,6
"7027","Gray mouse lemur","M",NA,NA,9.62465753424657,5
